X,Y,Score,Match_addr,ICO,ZNACKA,NAZEV,ULICE,PSC,MESTO,OKRES,KRAJ,rok,addr,ul
-738571.449000001,-1040566.8223,96.25,"Zenklova 309, Praha 18000",27202968,,"AGRIMONIA, a.s., Lékárna Zenklova",Zenklova 39,18000,Praha 8,Praha 8,Hl. m. Praha,2007,"Zenklova 39, Praha 18000",Zenklova
-738864.999200001,-1041583.0033,100,"Zenklova 32, Praha 18000",49621173,BENU,BENU Lékárna,Zenklova 32/28,18000,Praha 8,,,2015,"Zenklova 32, Praha 18000",Zenklova
-738862.996300001,-1041609.0052,96.25,"Zenklova 286, Praha 18000",25601911,,"MEDIMAX a.s., Lékárna PALMA",Zenklova 28,18000,Praha 8,Praha 8,Hl. m. Praha,2007,"Zenklova 28, Praha 18000",Zenklova
-737094.999200001,-1039535,100,"Jablonecká 423, Praha 19000",49621173,BENU,BENU Lékárna,Jablonecká 423,19000,Praha 9,,,2015,"Jablonecká 423, Praha 19000",Jablonecká
-737094.999200001,-1039535,100,"Jablonecká 423, Praha 19000",62930508,,Lékárna Jizerka,Jablonecká 423,19000,Praha 9,Praha 9,Hl. m. Praha,2007,"Jablonecká 423, Praha 19000",Jablonecká
-736805.995000001,-1040244.0046,100,"Vysočanská 382, Praha 19000",49621173,BENU,BENU Lékárna,Vysočanská 382/20,19000,Praha 9,,,2015,"Vysočanská 382, Praha 19000",Vysočanská
-737425.9987,-1039489.563,96.25,"Vysočanská 240, Praha 19000",26179164,,"HAVRA NZ s.r.o., Lékárna V BILLE",Vysočanská 20/382,19000,Praha 9,Praha 9,Hl. m. Praha,2007,"Vysočanská 20, Praha 19000",Vysočanská
-557950.6413,-1134069.9689,100,"Trávnická 2, Prostějov 79601",49621173,BENU,BENU Lékárna,Trávnická 2,79601,Prostějov,,,2015,"Trávnická 2, Prostějov 79601",Trávnická
-557950.6413,-1134069.9689,100,"Trávnická 2, Prostějov 79601",49144839,,Lékárna Centrum,Trávnická 2,79601,Prostějov,Prostějov,Olomoucký kraj,2007,"Trávnická 2, Prostějov 79601",Trávnická
-791409.087000001,-1034303.364,100,"Nádražní 225, Rakovník 26901",49621173,BENU,BENU Lékárna,Nádražní 225,26901,Rakovník,,,2015,"Nádražní 225, Rakovník 26901",Nádražní
-791409.087000001,-1034303.364,100,"Nádražní 225, Rakovník 26901",47537418,,"Lékárna U parku, spol. s r.o.",Nádražní 225,26901,Rakovník,Rakovník,Středočeský kraj,2007,"Nádražní 225, Rakovník 26901",Nádražní
-806724.316599999,-1072736.8947,100,"Malé náměstí 105, Rokycany 33701",26230071,Dr.Max,Dr.Max LÉKÁRNA,Malé náměstí 105,33701,Rokycany,,,2015,"Malé náměstí 105, Rokycany 33701",Malé
-806724.316599999,-1072736.8947,100,"Malé náměstí 105, Rokycany 33701",48379611,,Lékárna U Barborky,Malé náměstí 105/I,33701,Rokycany,Rokycany,Plzeňský kraj,2007,"Malé náměstí 105, Rokycany 33701",Malé
-750641.526900001,-1004111.0422,94,"Alej 17. listopadu 2720, Roudnice nad Labem 41301",49621173,BENU,BENU Lékárna,Alej 17.listopadu 2720,41301,Roudnice nad Labem,,,2015,"Alej 17.listopadu 2720, Roudnice nad Labem 41301",Alej
-749794.284499999,-1004362.7733,100,"Alej 17. listopadu 1101, Roudnice nad Labem 41301",25443801,,"Podřipská NsP Roudnice n.L., s.r.o., Ústavní lékárna",Alej 17. listopadu 1101,41301,Roudnice nad Labem,Litoměřice,Ústecký kraj,2007,"Alej 17. listopadu 1101, Roudnice nad Labem 41301",Alej
-484664.764899999,-1141984.1898,100,"1. máje 1425, Rožnov pod Radhoštěm 75661",26230071,Dr.Max,Dr.Max LÉKÁRNA,1. máje 1425,75661,Rožnov pod Radhoštěm,,,2015,"1. máje 1425, Rožnov pod Radhoštěm 75661",1.
-484664.764899999,-1141984.1898,100,"1. máje 1425, Rožnov pod Radhoštěm 75661",49688596,Lékárny Lloyds,"Lékárny Lloyds s.r.o., Lékárna ROSAVA",1. máje 1425,75661,Rožnov pod Radhoštěm,Vsetín,Zlínský kraj,2007,"1. máje 1425, Rožnov pod Radhoštěm 75661",1.
-610552.2304,-1050268.7635,100,"Jiráskova 1389, Rychnov nad Kněžnou 51601",26230071,Dr.Max,Dr.Max LÉKÁRNA,Jiráskova 1389,51601,Rychnov nad Kněžnou,,,2015,"Jiráskova 1389, Rychnov nad Kněžnou 51601",Jiráskova
-610552.2304,-1050268.7635,100,"Jiráskova 1389, Rychnov nad Kněžnou 51601",46460535,,Lékárna Na Láni,Jiráskova 1389,51601,Rychnov nad Kněžnou,Rychnov nad Kněžnou,Královéhradecký kraj,2007,"Jiráskova 1389, Rychnov nad Kněžnou 51601",Jiráskova
-609547.584899999,-1051262.2729,100,"Mírová 1545, Rychnov nad Kněžnou 51601",26230071,Dr.Max,Dr.Max LÉKÁRNA,Mírová 1545,51601,Rychnov nad Kněžnou,,,2015,"Mírová 1545, Rychnov nad Kněžnou 51601",Mírová
-609547.584899999,-1051262.2729,100,"Mírová 1545, Rychnov nad Kněžnou 51601",46460535,,Lékárna Na Drahách,Mírová 1545,51601,Rychnov nad Kněžnou,Rychnov nad Kněžnou,Královéhradecký kraj,2007,"Mírová 1545, Rychnov nad Kněžnou 51601",Mírová
-610238.8631,-1051054.634,100,"Staré náměstí 26, Rychnov nad Kněžnou 51601",26230071,Dr.Max,Dr.Max LÉKÁRNA,Staré náměstí 26,51601,Rychnov nad Kněžnou,,,2015,"Staré náměstí 26, Rychnov nad Kněžnou 51601",Staré
-610238.8631,-1051054.634,100,"Staré náměstí 26, Rychnov nad Kněžnou 51601",46460535,,Lékárna Na Náměstí,Staré náměstí 26,51601,Rychnov nad Kněžnou,Rychnov nad Kněžnou,Královéhradecký kraj,2007,"Staré náměstí 26, Rychnov nad Kněžnou 51601",Staré
-610350.870200001,-1051015.5225,100,"Svatohavelská 105, Rychnov nad Kněžnou 51601",25839136,Plzeňská lékárna,Lékárna U sv. Havla,Svatohavelská 105,51601,Rychnov nad Kněžnou,,,2015,"Svatohavelská 105, Rychnov nad Kněžnou 51601",Svatohavelská
-610381.635400001,-1051022.6236,100,"Svatohavelská 266, Rychnov nad Kněžnou 51601",25934813,,"Lékárna U Svatého Havla, s.r.o.",Svatohavelská 266,51601,Rychnov nad Kněžnou,Rychnov nad Kněžnou,Královéhradecký kraj,2007,"Svatohavelská 266, Rychnov nad Kněžnou 51601",Svatohavelská
-748917.710000001,-1090393.8774,100,"Růžová 118, Sedlčany 26401",26230071,Dr.Max,Dr.Max LÉKÁRNA,Růžová 118,26401,Sedlčany,,,2015,"Růžová 118, Sedlčany 26401",Růžová
-748917.710000001,-1090393.8774,100,"Růžová 118, Sedlčany 26401",46350471,,"LINEPHARM spol. s r.o., Lékárna Růžová",Růžová 118,26401,Sedlčany,Příbram,Středočeský kraj,2007,"Růžová 118, Sedlčany 26401",Růžová
-764638.5557,-1023916.0416,100,"Wilsonova 596, Slaný 27401",49621173,BENU,BENU Lékárna,Wilsonova 596,27401,Slaný,,,2015,"Wilsonova 596, Slaný 27401",Wilsonova
-764638.5557,-1023916.0416,100,"Wilsonova 596, Slaný 27401",25112872,,"Dalufra s.r.o., Lékárna u Divadla",Wilsonova 596,27401,Slaný,Kladno,Středočeský kraj,2007,"Wilsonova 596, Slaný 27401",Wilsonova
-589821.601300001,-1165088.7175,100,"Karla Čapka 1656, Šlapanice 66451",26230071,Dr.Max,Dr.Max LÉKÁRNA,Karla Čapka 1656,66451,Šlapanice,,,2015,"Karla Čapka 1656, Šlapanice 66451",Karla
-589821.601300001,-1165088.7175,100,"Karla Čapka 1656, Šlapanice 66451",49688596,Lékárny Lloyds,"Lékárny Lloyds s.r.o., Lékárna Šlapanice",Karla Čapka 1656,66451,Šlapanice,Brno-venkov,Jihomoravský kraj,2007,"Karla Čapka 1656, Šlapanice 66451",Karla
-507328.2007,-1181688.6163,100,"Horní náměstí 112, Slavičín 76321",26230071,Dr.Max,Dr.Max LÉKÁRNA,Horní náměstí 112,76321,Slavičín,,,2015,"Horní náměstí 112, Slavičín 76321",Horní
-507328.2007,-1181688.6163,100,"Horní náměstí 112, Slavičín 76321",47902515,,"VIAPHARM  s.r.o., Lékárna",Horní náměstí 112,76321,Slavičín,Zlín,Zlínský kraj,2007,"Horní náměstí 112, Slavičín 76321",Horní
-865245.348900001,-1014817.8815,100,"Marie Majerové 2193, Sokolov 35601",26230071,Dr.Max,Dr.Max LÉKÁRNA,Marie Majerové 2193,35601,Sokolov,,,2015,"Marie Majerové 2193, Sokolov 35601",Marie
-865188.387899999,-1014905.5901,100,"Marie Majerové 1804, Sokolov 35601",49739247,,Lékárna Herba,Marie Majerové 1804,35601,Sokolov,Sokolov,Karlovarský kraj,2007,"Marie Majerové 1804, Sokolov 35601",Marie
-839575.846799999,-1079170.9597,100,"Nádražní 769, Stod 33301",25216791,Devětsil JST,Métis,Nádražní 769,33301,Stod,,,2015,"Nádražní 769, Stod 33301",Nádražní
-839575.846799999,-1079170.9597,100,"Nádražní 769, Stod 33301",25226363,,"PRIMA PHARMACY s.r.o., Lékárna Métis",Nádražní 769,33301,Stod,Plzeň-jih,Plzeňský kraj,2007,"Nádražní 769, Stod 33301",Nádražní
-550141.232500002,-1198665.4275,100,"Kostelní 1407, Strážnice 69662",26230071,Dr.Max,Dr.Max LÉKÁRNA,Kostelní 1407,69662,Strážnice,,,2015,"Kostelní 1407, Strážnice 69662",Kostelní
-550141.232500002,-1198665.4275,100,"Kostelní 1407, Strážnice 69662",25508288,,"CONCORDIANA s.r.o., Lékárna DANAJ",Kostelní 1407,69662,Strážnice,Hodonín,Jihomoravský kraj,2007,"Kostelní 1407, Strážnice 69662",Kostelní
-849143.5145,-1064889.4551,100,"Benešova 511, Stříbro 34901",49621173,BENU,BENU Lékárna,Benešova 511,34901,Stříbro,,,2015,"Benešova 511, Stříbro 34901",Benešova
-849143.5145,-1064889.4551,100,"Benešova 511, Stříbro 34901",26403404,,"Inula s.r.o., Lékárna Na Poliklinice",Benešova 511,34901,Stříbro,Tachov,Plzeňský kraj,2007,"Benešova 511, Stříbro 34901",Benešova
-562834.990899999,-1078329.0386,100,"Slovanská 281, Šumperk 78701",49621173,BENU,BENU Lékárna,Slovanská 281/22,78701,Šumperk,,,2015,"Slovanská 281, Šumperk 78701",Slovanská
-562876.833500002,-1078452.1583,96.25,"Slovanská 272, Šumperk 78701",26845296,,"LÉKÁRNA U MEDVĚDA, s.r.o.",Slovanská 22/281,78701,Šumperk,Šumperk,Olomoucký kraj,2007,"Slovanská 22, Šumperk 78701",Slovanská
-600794.4208,-1098059.1865,100,"Antonína Slavíčka 892, Svitavy 56802",26230071,Dr.Max,Dr.Max LÉKÁRNA,Antonína Slavíčka 892/1,56802,Svitavy,,,2015,"Antonína Slavíčka 892, Svitavy 56802",Antonína
-600794.4208,-1098059.1865,100,"Antonína Slavíčka 892, Svitavy 56802",26306662,BRL Center CZ,"BRL Center CZ s.r.o., A lékárna v Kauflandu",Antonína Slavíčka 892,56802,Svitavy,Svitavy,Pardubický kraj,2007,"Antonína Slavíčka 892, Svitavy 56802",Antonína
-681442.635000002,-1152407.2993,100,"Masarykova 330, Telč 58856",26230071,Dr.Max,Dr.Max LÉKÁRNA,Masarykova 330,58856,Telč,,,2015,"Masarykova 330, Telč 58856",Masarykova
-681442.635000002,-1152407.2993,100,"Masarykova 330, Telč 58856",49688596,Lékárny Lloyds,"Lékárny Lloyds s.r.o., Lékárna Telč",Masarykova 330,58856,Telč,Jihlava,Vysočina,2007,"Masarykova 330, Telč 58856",Masarykova
-776820.999000002,-976540.003800001,96.25,"Duchcovská 563, Teplice 41501",26230071,Dr.Max,Dr.Max LÉKÁRNA,Duchcovská 53,41501,Teplice,,,2015,"Duchcovská 53, Teplice 41501",Duchcovská
-776820.999000002,-976540.003800001,96.25,"Duchcovská 563, Teplice 41501",49621173,EUROPHARM,"EUROPHARM a.s., Lékárna U Nemocnice",Duchcovská 53,41501,Teplice,Teplice,Ústecký kraj,2007,"Duchcovská 53, Teplice 41501",Duchcovská
-775845.996800002,-975730.004999999,100,"U nádraží 529, Teplice 41501",26230071,Dr.Max,Dr.Max LÉKÁRNA,U Nádraží 529/7,41501,Teplice,,,2015,"U Nádraží 529, Teplice 41501",U
-775845.996800002,-975730.004999999,100,"U nádraží 529, Teplice 41501",25043897,,"PALES, s.r.o., Lékárna U Nádraží",U Nádraží 529/7,41501,Teplice,Teplice,Ústecký kraj,2007,"U Nádraží 529, Teplice 41501",U
-629894.482500002,-1044638.9118,100,"Pitrova 1319, Třebechovice pod Orebem 50346",25839136,Plzeňská lékárna,Třebechovická lékárna,Pitrova 1319,50346,Třebechovice pod Orebem,,,2015,"Pitrova 1319, Třebechovice pod Orebem 50346",Pitrova
-629894.482500002,-1044638.9118,100,"Pitrova 1319, Třebechovice pod Orebem 50346",60109840,,"Třebechovická lékárna, s.r.o.",Pitrova 1319,50346,Třebechovice pod Orebem,Hradec Králové,Královéhradecký kraj,2007,"Pitrova 1319, Třebechovice pod Orebem 50346",Pitrova
-745917.9989,-1182535.9997,100,"Husova 143, Trhové Sviny 37401",49621173,BENU,BENU Lékárna,Husova 143,37401,Trhové Sviny,,,2015,"Husova 143, Trhové Sviny 37401",Husova
-745917.9989,-1182535.9997,100,"Husova 143, Trhové Sviny 37401",60827190,,Lékárna Na Náměstí,Husova 143,37401,Trhové Sviny,České Budějovice,Jihočeský kraj,2007,"Husova 143, Trhové Sviny 37401",Husova
-444262.9223,-1121079.3359,100,"1. máje 17, Třinec 73961",49621173,BENU,BENU Lékárna,1. máje 17,73961,Třinec,,,2015,"1. máje 17, Třinec 73961",1.
-444262.9223,-1121079.3359,100,"1. máje 17, Třinec 73961",26874571,,"Trilek a.s., Lékárna Oáza ",1. máje 17,73961,Třinec,Frýdek-Místek,Moravskoslezský kraj,2007,"1. máje 17, Třinec 73961",1.
-443881.7634,-1122306.6271,100,"Lidická 1269, Třinec 73961",26230071,Dr.Max,Dr.Max LÉKÁRNA,Lidická 1269,73961,Třinec,,,2015,"Lidická 1269, Třinec 73961",Lidická
-443881.7634,-1122306.6271,100,"Lidická 1269, Třinec 73961",72514752,,Lékárna Hypernova Třinec,Lidická 1269,73961,Třinec,Frýdek-Místek,Moravskoslezský kraj,2007,"Lidická 1269, Třinec 73961",Lidická
-763675.447299998,-976776.064399999,100,"Tyršova 869, Trmice 40004",26230071,Dr.Max,Dr.Max LÉKÁRNA,Tyršova 869,40004,Trmice,,,2015,"Tyršova 869, Trmice 40004",Tyršova
-763675.447299998,-976776.064399999,100,"Tyršova 869, Trmice 40004",27145131,Eurolékárna,"Eurolékárna s.r.o., Lékárna",Tyršova 869,40004,Trmice,Ústí nad Labem,Ústecký kraj,2007,"Tyršova 869, Trmice 40004",Tyršova
-630949.804299999,-1003977.3033,100,"Horská 64, Trutnov 54101",26230071,Dr.Max,Dr.Max LÉKÁRNA,Horská 64,54101,Trutnov,,,2015,"Horská 64, Trutnov 54101",Horská
-630949.804299999,-1003977.3033,100,"Horská 64, Trutnov 54101",25995154,,"BEAS pharm s.r.o., Lékárna Na Horské",Horská 64,54101,Trutnov,Trutnov,Královéhradecký kraj,2007,"Horská 64, Trutnov 54101",Horská
-682726.616999999,-994729.704500001,100,"28. října 1000, Turnov 51101",26230071,Dr.Max,Dr.Max LÉKÁRNA,28. října 1000,51101,Turnov,,,2015,"28. října 1000, Turnov 51101",28.
-682726.616999999,-994729.704500001,100,"28. října 1000, Turnov 51101",25926578,,"Lékárna Turnov, s.r.o.",28. října 1000,51101,Turnov,Semily,Liberecký kraj,2007,"28. října 1000, Turnov 51101",28.
-756202.5649,-1137870.6746,100,"Sakařova 756, Týn nad Vltavou 37501",26230071,Dr.Max,Dr.Max LÉKÁRNA,Sakařova 756,37501,Týn nad Vltavou,,,2015,"Sakařova 756, Týn nad Vltavou 37501",Sakařova
-756202.5649,-1137870.6746,100,"Sakařova 756, Týn nad Vltavou 37501",65024583,,Lékárna u Polikliniky,Sakařova 756,37501,Týn nad Vltavou,České Budějovice,Jihočeský kraj,2007,"Sakařova 756, Týn nad Vltavou 37501",Sakařova
-623915.5528,-1010705.1945,100,"Bratří Čapků 1103, Úpice 54232",26230071,Dr.Max,Dr.Max LÉKÁRNA,Bratří Čapků 1103,54232,Úpice,,,2015,"Bratří Čapků 1103, Úpice 54232",Bratří
-623915.179299999,-1010705.4898,NA,,49688596,Lékárny Lloyds,"Lékárny Lloyds s.r.o., Lékárna Úpice",Bratří Čapků 1103,54202,Úpice,Trutnov,Královéhradecký kraj,2007,"Bratří Čapků 1103, Úpice 54202",Bratří
-496800.525800001,-1176508.6491,100,"Krátká 1008, Valašské Klobouky 76601",26230071,Dr.Max,Dr.Max LÉKÁRNA,Krátká 1008,76601,Valašské Klobouky,,,2015,"Krátká 1008, Valašské Klobouky 76601",Krátká
-496800.525800001,-1176508.6491,100,"Krátká 1008, Valašské Klobouky 76601",48472417,,Lékárna,Krátká 1008,76601,Valašské Klobouky,Zlín,Zlínský kraj,2007,"Krátká 1008, Valašské Klobouky 76601",Krátká
-496480.080899999,-1139796.6799,100,"Mostní 102, Valašské Meziříčí 75701",26230071,Dr.Max,Dr.Max LÉKÁRNA,Mostní 102/16,75701,Valašské Meziříčí,,,2015,"Mostní 102, Valašské Meziříčí 75701",Mostní
-496480.080899999,-1139796.6799,100,"Mostní 102, Valašské Meziříčí 75701",27197123,,"TL - Pharma s.r.o., Lékárna u Fortelků",Mostní 102,75701,Valašské Meziříčí,Vsetín,Zlínský kraj,2007,"Mostní 102, Valašské Meziříčí 75701",Mostní
-639264.625399999,-1138268.5495,100,"Náměstí 22, Velké Meziříčí 59401",26230071,Dr.Max,Dr.Max LÉKÁRNA,Náměstí 22/24,59401,Velké Meziříčí,,,2015,"Náměstí 22, Velké Meziříčí 59401",Náměstí
-639264.625399999,-1138268.5495,100,"Náměstí 22, Velké Meziříčí 59401",27197123,,"TL - Pharma s.r.o., Lékárna Horácko",Náměstí 22/24,59401,Velké Meziříčí,Žďár nad Sázavou,Vysočina,2007,"Náměstí 22, Velké Meziříčí 59401",Náměstí
-774770.945999999,-1144173.8963,100,"Jiráskova 218, Vodňany 38901",49621173,BENU,BENU Lékárna,Jiráskova 218,38901,Vodňany,,,2015,"Jiráskova 218, Vodňany 38901",Jiráskova
-774770.945999999,-1144173.8963,100,"Jiráskova 218, Vodňany 38901",48226637,,Lékárna Aguileia,Jiráskova 218,38901,Vodňany,Strakonice,Jihočeský kraj,2007,"Jiráskova 218, Vodňany 38901",Jiráskova
-650905.945700001,-994796.891100001,100,"Jihoslovanská 465, Vrchlabí 54301",25839136,Plzeňská lékárna,Lékárna Poliklinika Vrchlabí,Jihoslovanská 465,54301,Vrchlabí,,,2015,"Jihoslovanská 465, Vrchlabí 54301",Jihoslovanská
-650905.945700001,-994796.891100001,100,"Jihoslovanská 465, Vrchlabí 54301",26337436,,"Lékárna Poliklinika Vrchlabí, s.r.o.",Jihoslovanská 465,54301,Vrchlabí,Trutnov,Královéhradecký kraj,2007,"Jihoslovanská 465, Vrchlabí 54301",Jihoslovanská
-651163.004099999,-994333.192299999,100,"Krkonošská 8, Vrchlabí 54301",49621173,BENU,BENU Lékárna,Krkonošská 8,54301,Vrchlabí,,,2015,"Krkonošská 8, Vrchlabí 54301",Krkonošská
-651163.004099999,-994333.192299999,100,"Krkonošská 8, Vrchlabí 54301",60935103,,"THEA, s.r.o., Lékárna ",Krkonošská 8,54301,Vrchlabí,Trutnov,Královéhradecký kraj,2007,"Krkonošská 8, Vrchlabí 54301",Krkonošská
-520881.4124,-1164839.2065,100,"Dlouhá 4215, Zlín 76001",49621173,BENU,BENU Lékárna,Dlouhá 4215,76001,Zlín,,,2015,"Dlouhá 4215, Zlín 76001",Dlouhá
-520881.4124,-1164839.2065,100,"Dlouhá 4215, Zlín 76001",26512297,,"REGINNA PHARMA CZ, Lékárna Cetropharm",Dlouhá 4215,76001,Zlín,Zlín,Zlínský kraj,2007,"Dlouhá 4215, Zlín 76001",Dlouhá
-642452.005600002,-1193255.8369,100,"Jarošova 1234, Znojmo 66902",26230071,Dr.Max,Dr.Max LÉKÁRNA,"Jarošova 1234/2, OD Kaufland",66902,Znojmo,,,2015,"Jarošova 1234, Znojmo 66902",Jarošova
-642452.005600002,-1193255.8369,100,"Jarošova 1234, Znojmo 66902",26306662,BRL Center CZ,"BRL Center CZ s.r.o., A lékárna v Kauflandu",Jarošova 1234/2,66902,Znojmo,Znojmo,Jihomoravský kraj,2007,"Jarošova 1234, Znojmo 66902",Jarošova
-642412.753199998,-1194901.9889,100,"Vídeňská třída 684, Znojmo 66902",26230071,Dr.Max,Dr.Max LÉKÁRNA,Vídeňská třída 684/69,66902,Znojmo,,,2015,"Vídeňská třída 684, Znojmo 66902",Vídeňská
-642412.753199998,-1194901.9889,100,"Vídeňská třída 684, Znojmo 66902",27145131,Eurolékárna,"Eurolékárna s.r.o., Lékárna",Vídeňská třída 684/69,66902,Znojmo,Znojmo,Jihomoravský kraj,2007,"Vídeňská třída 684, Znojmo 66902",Vídeňská
-755385.078699999,-1166092.6346,NA,,26230071,Dr.Max,Dr.Max LÉKÁRNA,nám. Přem.Otakara II. 88/26,37001,České Budějovice,,,2015,"nám. Přem.Otakara II. 88, České Budějovice 37001",nám.
-755745.444400001,-1166184.7954,100,"nám. Přemysla Otakara II. 88, České Budějovice 37001",49688596,Lékárny Lloyds,"Lékárny Lloyds s.r.o., Lékárna U Bílého orla",nám. Přemysla Otakara II. 88/26,37001,České Budějovice,České Budějovice,Jihočeský kraj,2007,"nám. Přemysla Otakara II. 88, České Budějovice 37001",nám.
-809557.630899999,-990751.490499999,NA,,49621173,BENU,BENU Lékárna,Černovická 5430 - OC Globus,43003,Chomutov,,,2015,"Černovická 5430 - OC Globus, Chomutov 43003",Černovická
-809888.805199999,-991691.146600001,NA,,86764446,,Lékárna ISIS,Černovická 5430,43001,Chomutov,Chomutov,Ústecký kraj,2007,"Černovická 5430, Chomutov 43001",Černovická
-646030.927700002,-1071096.6526,NA,,26230071,Dr.Max,Dr.Max LÉKÁRNA,SNP 1081,53705,Chrudim,,,2015,"SNP 1081, Chrudim 53705",SNP
-646030.927700002,-1071096.6526,NA,,26306662,BRL Center CZ,"BRL Center CZ s.r.o., A lékárna v Kauflandu",SNP 1081,53701,Chrudim,Chrudim,Pardubický kraj,2007,"SNP 1081, Chrudim 53701",SNP
-746797.445300002,-964455.170200001,NA,,49621173,BENU,BENU Lékárna,Duchcovská 1,45001,Děčín,,,2015,"Duchcovská 1, Děčín 45001",Duchcovská
-746798.426399998,-964455.565200001,100,"Duchcovská 1, Děčín 40502",25039229,,"ALTHEA, s.r.o., Lékárna CENTRUM",Duchcovská 1,40502,Děčín,Děčín,Ústecký kraj,2007,"Duchcovská 1, Děčín 40502",Duchcovská
-746686.813999999,-965276.000700001,NA,,26230071,Dr.Max,Dr.Max LÉKÁRNA,Oblouková 1395/4,40501,Děčín,,,2015,"Oblouková 1395, Děčín 40501",Oblouková
-746687.787799999,-965276.3946,100,"Oblouková 4, Děčín 40502",26306662,BRL Center CZ,"BRL Center CZ s.r.o., A lékárna v Kauflandu",Oblouková 4,40502,Děčín,Děčín,Ústecký kraj,2007,"Oblouková 4, Děčín 40502",Oblouková
-640643.1226,-1043883.3939,NA,,49621173,BENU,BENU Lékárna,třída Dr. E. Beneše 1549,50012,Hradec Králové,,,2015,"třída Dr. E. Beneše 1549, Hradec Králové 50012",třída
-640846.915100001,-1043875.155,100,"třída Edvarda Beneše 1549, Hradec Králové 50012",25293117,,"MEDIAL PHARMA, s.r.o., Lékárna PK III",třída Edvarda Beneše 1549,50012,Hradec Králové,Hradec Králové,Královéhradecký kraj,2007,"třída Edvarda Beneše 1549, Hradec Králové 50012",třída
-640829.841400001,-1042359.6284,NA,,25839136,Plzeňská lékárna,Lékárna U Zlatého lva,Velké náměstí 29,50002,Hradec Králové,,,2015,"Velké náměstí 29, Hradec Králové 50002",Velké
-640902.701299999,-1042393.3133,100,"Velké náměstí 29, Hradec Králové 50003",48146552,,Lékárna U zlatého lva,Velké náměstí 29,50003,Hradec Králové,Hradec Králové,Královéhradecký kraj,2007,"Velké náměstí 29, Hradec Králové 50003",Velké
-853386.6186,-1011014.068,NA,,26230071,Dr.Max,Dr.Max LÉKÁRNA,"Chebská 370/81A, OC Tesco",36001,Karlovy Vary,,,2015,"Chebská 370, Karlovy Vary 36001",Chebská
-853386.6186,-1011014.068,NA,,27394981,,"Revital Pharma, s.r.o., Lékárna U Mandragory",Chebská 81A/370,36001,Karlovy Vary,Karlovy Vary,Karlovarský kraj,2007,"Chebská 81A, Karlovy Vary 36001",Chebská
-764482.0101,-1033292.7685,NA,,49621173,BENU,BENU Lékárna,"Americká 2777, OC Tesco",27201,Kladno,,,2015,"Americká 2777, OC Tesco, Kladno 27201",Americká
-763629.458000001,-1035757.2421,100,"Americká 2777, Kladno 27201",49687832,,"Avicenum s.r.o., Lékárna Tesco Kladno",Americká 2777,27201,Kladno,Kladno,Středočeský kraj,2007,"Americká 2777, Kladno 27201",Americká
-765147.1866,-1033565.3765,NA,,26230071,Dr.Max,Dr.Max LÉKÁRNA,nám. Svobody 1976,27201,Kladno,,,2015,"nám. Svobody 1976, Kladno 27201",nám.
-765147.1866,-1033565.3765,NA,,25707451,,LK - SALIX s.r.o,nám. Svobody 1976,27201,Kladno,Kladno,Středočeský kraj,2007,"nám. Svobody 1976, Kladno 27201",nám.
-734644.281199999,-1014060.6666,NA,,26230071,Dr.Max,Dr.Max LÉKÁRNA,Bezručova 3630,27601,Mělník,,,2015,"Bezručova 3630, Mělník 27601",Bezručova
-734644.281199999,-1014060.6666,NA,,26306662,BRL Center CZ,"BRL Center CZ s.r.o., A lékárna v Kauflandu",Bezručova ul.,27601,Mělník,Mělník,Středočeský kraj,2007,"Bezručova ul., Mělník 27601",Bezručova
-545362.320599999,-1121891.5143,NA,,25319141,Agel,LÉKÁRNA AGEL,Jeremenkova 1056/40,77200,Olomouc,,,2015,"Jeremenkova 1056, Olomouc 77200",Jeremenkova
-545362.320599999,-1121891.5143,NA,,70994226,,"ČD a.s., Ústavní lékárna Železniční polikliniky",Jeremenkova 40/1056,77200,Olomouc,Olomouc,Olomoucký kraj,2007,"Jeremenkova 40, Olomouc 77200",Jeremenkova
-842840.537900001,-1003282.32,NA,,49621173,BENU,BENU Lékárna,Hlavní tř. 1380,36301,Ostrov,,,2015,"Hlavní tř. 1380, Ostrov 36301",Hlavní
-842841.8259,-1003283.2704,88,"Hlavní třída 1380, Ostrov 36301",26343738,,"Lékárna PINIE s.r.o., Lékárna Ginkgo",Hlavní 1380,36301,Ostrov,Karlovy Vary,Karlovarský kraj,2007,"Hlavní 1380, Ostrov 36301",Hlavní
-649007.728700001,-1061044.1549,NA,,26230071,Dr.Max,Dr.Max LÉKÁRNA,Palackého tř. 2748,53002,Pardubice,,,2015,"Palackého tř. 2748, Pardubice 53002",Palackého
-649008.0744,-1061044.0229,88,"Palackého třída 2748, Pardubice 53002",26758709,,"GINESIO PLUS a.s., Lékárna Nova",Palackého 2748,53002,Pardubice,Pardubice,Pardubický kraj,2007,"Palackého 2748, Pardubice 53002",Palackého
-822710.658399999,-1070052.6701,NA,,49621173,BENU,BENU Lékárna,Americká 11,30150,Plzeň,,,2015,"Americká 11, Plzeň 30150",Americká
-822710.658399999,-1070052.6701,NA,,61775916,ALIPEX,"ALIPEX s.r.o., Lékárna Čtyřlístek - Bílá Růže",Americká tř. 11,30100,Plzeň,Plzeň-město,Plzeňský kraj,2007,"Americká tř. 11, Plzeň 30100",Americká
